,cell_line_id,drug_id,labels
440,SNUC2A_LARGE_INTESTINE,17-AAG,-1.360701654223769
442,SQ1_LUNG,17-AAG,-2.093059754033673
443,SU8686_PANCREAS,17-AAG,-1.4124554620116125
444,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,-1.490908137878843
445,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,-1.4259892452344556
446,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,-1.099546292714122
447,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,-2.1403894522484483
448,SUIT2_PANCREAS,17-AAG,-0.4270424756545844
449,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,-2.3300307941071794
450,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,-0.7882136554627223
451,SW1088_CENTRAL_NERVOUS_SYSTEM,17-AAG,-2.7699156899758326
452,SW1271_LUNG,17-AAG,-1.2261783254605594
453,SW1353_BONE,17-AAG,-1.9619161392080315
454,SW1417_LARGE_INTESTINE,17-AAG,-2.6809556218861936
455,SW1573_LUNG,17-AAG,2.0794415416798357
456,SW1990_PANCREAS,17-AAG,-2.895022172330923
457,SW403_LARGE_INTESTINE,17-AAG,-2.97960421274498
458,SW480_LARGE_INTESTINE,17-AAG,-2.2394115624073465
459,SW48_LARGE_INTESTINE,17-AAG,-4.203785591864829
460,SW579_THYROID,17-AAG,-2.5238966609150406
461,SW620_LARGE_INTESTINE,17-AAG,-3.2532131611393695
462,SW780_URINARY_TRACT,17-AAG,-2.889353702290676
463,SW900_LUNG,17-AAG,-1.1373718770357688
464,T24_URINARY_TRACT,17-AAG,-1.613694970862883
465,T3M10_LUNG,17-AAG,-3.1949458932889683
466,T47D_BREAST,17-AAG,0.5819508389912492
467,T84_LARGE_INTESTINE,17-AAG,-0.6284724561984545
468,T98G_CENTRAL_NERVOUS_SYSTEM,17-AAG,-1.8608662071975484
469,TC71_BONE,17-AAG,0.3123821047707237
470,TCCSUP_URINARY_TRACT,17-AAG,-3.06440134032849
471,TE11_OESOPHAGUS,17-AAG,-1.757727142503803
472,TE15_OESOPHAGUS,17-AAG,-2.271072239988784
473,TE1_OESOPHAGUS,17-AAG,-2.596772935482758
474,TE5_OESOPHAGUS,17-AAG,-1.0482734500285653
475,TE617T_SOFT_TISSUE,17-AAG,-3.363418707747856
476,TE9_OESOPHAGUS,17-AAG,-2.436487994619492
477,TEN_ENDOMETRIUM,17-AAG,-0.21094814105373422
478,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,0.7124954051210342
479,TOV112D_OVARY,17-AAG,-0.9595744362088784
480,TOV21G_OVARY,17-AAG,-3.9468289141873116
481,TT2609C02_THYROID,17-AAG,-2.593101471632827
482,TYKNU_OVARY,17-AAG,-2.456043557457649
483,U118MG_CENTRAL_NERVOUS_SYSTEM,17-AAG,-2.029815262390186
484,U2OS_BONE,17-AAG,-2.312057464587941
485,U87MG_CENTRAL_NERVOUS_SYSTEM,17-AAG,-2.2377678138381016
486,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,17-AAG,-2.019876168669389
487,UACC257_SKIN,17-AAG,-1.7326259877855126
488,UACC62_SKIN,17-AAG,-2.7560287112519015
489,UACC812_BREAST,17-AAG,-1.6069972383038227
490,UMUC3_URINARY_TRACT,17-AAG,-1.225379583185516
492,VMRCRCW_KIDNEY,17-AAG,2.0794415416798357
493,VMRCRCZ_KIDNEY,17-AAG,-0.15959365112319968
494,WM115_SKIN,17-AAG,-3.0466430937257094
495,WM1799_SKIN,17-AAG,-2.683643922184339
496,WM2664_SKIN,17-AAG,-3.852077296373776
497,WM793_SKIN,17-AAG,-2.9239945725605474
498,WM88_SKIN,17-AAG,-3.1809205274003567
499,WM983B_SKIN,17-AAG,-2.9858718279284977
500,YKG1_CENTRAL_NERVOUS_SYSTEM,17-AAG,-1.5390981370961923
501,ZR751_BREAST,17-AAG,-1.1171042397557367
502,ZR7530_BREAST,17-AAG,-2.443324008952517
504,22RV1_PROSTATE,AEW541,0.8458356949441225
505,42MGBA_CENTRAL_NERVOUS_SYSTEM,AEW541,0.9866112027775515
506,5637_URINARY_TRACT,AEW541,1.6099006235667912
507,639V_URINARY_TRACT,AEW541,0.5516880911952067
508,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.4494620569337393
509,769P_KIDNEY,AEW541,2.0794415416798357
510,786O_KIDNEY,AEW541,2.029876717889103
511,8305C_THYROID,AEW541,1.59951603499613
512,8505C_THYROID,AEW541,2.0794415416798357
513,8MGBA_CENTRAL_NERVOUS_SYSTEM,AEW541,1.3579825756546295
514,A172_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
515,A204_SOFT_TISSUE,AEW541,1.6390572850742309
516,A2058_SKIN,AEW541,1.707125461691263
517,A253_SALIVARY_GLAND,AEW541,2.0794415416798357
518,A2780_OVARY,AEW541,1.8731710825994308
519,A375_SKIN,AEW541,1.0135711679936066
520,A549_LUNG,AEW541,0.6702811834038797
521,A673_BONE,AEW541,0.12015994368214963
522,ACHN_KIDNEY,AEW541,2.0376958472426354
523,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.9394197715016539
524,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-1.6372719707020122
525,AN3CA_ENDOMETRIUM,AEW541,2.0794415416798357
526,ASPC1_PANCREAS,AEW541,0.3561171392946443
527,AU565_BREAST,AEW541,2.0794415416798357
529,BCPAP_THYROID,AEW541,1.6302703328407084
530,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.603949790404537
531,BFTC909_KIDNEY,AEW541,2.0794415416798357
533,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
534,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
535,BT20_BREAST,AEW541,2.0794415416798357
536,BT474_BREAST,AEW541,2.0794415416798357
537,BT549_BREAST,AEW541,1.6947438504557255
538,BXPC3_PANCREAS,AEW541,1.0382728890886117
539,C2BBE1_LARGE_INTESTINE,AEW541,1.1307816154748709
540,C32_SKIN,AEW541,1.849175951089661
542,CAKI2_KIDNEY,AEW541,2.0794415416798357
543,CAL12T_LUNG,AEW541,-0.22881390241166608
544,CAL27_UPPER_AERODIGESTIVE_TRACT,AEW541,1.684113459372491
545,CAL78_BONE,AEW541,1.7087230722544673
546,CAL851_BREAST,AEW541,0.8246825687422984
547,CALU1_LUNG,AEW541,2.0794415416798357
548,CALU3_LUNG,AEW541,2.0444243416930523
549,CALU6_LUNG,AEW541,0.906822026033039
550,CAMA1_BREAST,AEW541,2.0794415416798357
551,CAPAN2_PANCREAS,AEW541,-0.8376032906209524
552,CAS1_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
553,CCK81_LARGE_INTESTINE,AEW541,0.8455350313738971
555,CHP212_AUTONOMIC_GANGLIA,AEW541,0.4447085562594138
556,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
558,COLO201_LARGE_INTESTINE,AEW541,1.2761349438532334
560,COLO320_LARGE_INTESTINE,AEW541,0.37175545663915016
562,COLO678_LARGE_INTESTINE,AEW541,2.060723184592703
563,COLO679_SKIN,AEW541,2.0794415416798357
565,COLO741_SKIN,AEW541,1.2071451237954736
566,CORL105_LUNG,AEW541,2.0794415416798357
567,CORL23_LUNG,AEW541,2.0794415416798357
568,COV318_OVARY,AEW541,2.0794415416798357
570,DAOY_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
571,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
572,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.691625376810253
573,DETROIT562_UPPER_AERODIGESTIVE_TRACT,AEW541,2.0794415416798357
574,DKMG_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
575,DMS114_LUNG,AEW541,-0.16074579889396243
576,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.19939635501698397
578,DU145_PROSTATE,AEW541,1.8994397037564168
579,DV90_LUNG,AEW541,2.0794415416798357
580,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
582,EBC1_LUNG,AEW541,1.641745644360269
583,EFE184_ENDOMETRIUM,AEW541,2.0794415416798357
584,EFM19_BREAST,AEW541,2.0794415416798357
585,EFO21_OVARY,AEW541,2.0794415416798357
586,EFO27_OVARY,AEW541,2.0794415416798357
587,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
588,EN_ENDOMETRIUM,AEW541,2.0794415416798357
589,ES2_OVARY,AEW541,2.0794415416798357
590,ESS1_ENDOMETRIUM,AEW541,1.194118299296327
591,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-1.1823204639676288
592,FADU_UPPER_AERODIGESTIVE_TRACT,AEW541,2.0794415416798357
593,FU97_STOMACH,AEW541,1.3838364659688767
594,FUOV1_OVARY,AEW541,0.273762551856754
595,G361_SKIN,AEW541,1.2841384549339878
596,G401_SOFT_TISSUE,AEW541,0.3444575029212933
597,G402_SOFT_TISSUE,AEW541,2.0794415416798357
598,GAMG_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
599,GB1_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
600,GCIY_STOMACH,AEW541,2.0794415416798357
601,GCT_SOFT_TISSUE,AEW541,1.384896430469989
602,GI1_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
604,GMS10_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
605,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
606,H4_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
607,HARA_LUNG,AEW541,2.0794415416798357
608,HCC1187_BREAST,AEW541,2.0794415416798357
609,HCC1395_BREAST,AEW541,2.0794415416798357
610,HCC1569_BREAST,AEW541,2.0794415416798357
611,HCC15_LUNG,AEW541,2.0794415416798357
612,HCC1806_BREAST,AEW541,1.9750197293299463
613,HCC1954_BREAST,AEW541,1.98574227388475
614,HCC2935_LUNG,AEW541,2.0794415416798357
615,HCC4006_LUNG,AEW541,2.0794415416798357
616,HCC44_LUNG,AEW541,1.89026871338329
617,HCC56_LARGE_INTESTINE,AEW541,2.0794415416798357
618,HCC70_BREAST,AEW541,2.0794415416798357
619,HCC78_LUNG,AEW541,2.0794415416798357
620,HCC827_LUNG,AEW541,1.448191818184801
621,HCT116_LARGE_INTESTINE,AEW541,2.0794415416798357
622,HCT15_LARGE_INTESTINE,AEW541,1.5326768673774227
623,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.3974009341584486
624,HDQP1_BREAST,AEW541,1.946323890024142
625,HEC151_ENDOMETRIUM,AEW541,2.0794415416798357
626,HEC1A_ENDOMETRIUM,AEW541,2.0794415416798357
627,HEC1B_ENDOMETRIUM,AEW541,1.971845314792227
628,HEC251_ENDOMETRIUM,AEW541,2.0794415416798357
629,HEC265_ENDOMETRIUM,AEW541,2.0794415416798357
630,HEC59_ENDOMETRIUM,AEW541,2.0794415416798357
631,HEC6_ENDOMETRIUM,AEW541,2.0794415416798357
632,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
633,HEP3B217_LIVER,AEW541,0.878894342429975
634,HEPG2_LIVER,AEW541,1.0862324625331568
635,HEYA8_OVARY,AEW541,2.0794415416798357
636,HGC27_STOMACH,AEW541,1.6974628572402837
637,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
639,HLF_LIVER,AEW541,2.0126407641020374
640,HMC18_BREAST,AEW541,1.3364606786120343
641,HMCB_SKIN,AEW541,1.6561703840531676
642,HOS_BONE,AEW541,2.0794415416798357
643,HPAC_PANCREAS,AEW541,1.18081500829681
644,HPAFII_PANCREAS,AEW541,0.34743739112193434
646,HS294T_SKIN,AEW541,1.2998228131236398
647,HS578T_BREAST,AEW541,2.0794415416798357
648,HS683_CENTRAL_NERVOUS_SYSTEM,AEW541,1.924955638796607
649,HS695T_SKIN,AEW541,1.797990398109054
650,HS729_SOFT_TISSUE,AEW541,1.545688366373823
652,HS746T_STOMACH,AEW541,1.8920814011654608
653,HS766T_PANCREAS,AEW541,2.0794415416798357
655,HS852T_SKIN,AEW541,-0.06998833429568574
657,HS936T_SKIN,AEW541,2.0794415416798357
658,HS939T_SKIN,AEW541,2.0794415416798357
659,HS944T_SKIN,AEW541,2.0794415416798357
660,HSC2_UPPER_AERODIGESTIVE_TRACT,AEW541,2.0794415416798357
661,HT1080_SOFT_TISSUE,AEW541,1.9601956400878888
662,HT1197_URINARY_TRACT,AEW541,1.203734786501941
663,HT1376_URINARY_TRACT,AEW541,2.0794415416798357
664,HT144_SKIN,AEW541,1.5829560423718523
665,HT29_LARGE_INTESTINE,AEW541,0.3195253465517432
666,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
667,HUCCT1_BILIARY_TRACT,AEW541,2.0794415416798357
668,HUH1_LIVER,AEW541,0.5113787687530907
669,HUPT3_PANCREAS,AEW541,2.0794415416798357
670,HUPT4_PANCREAS,AEW541,0.32773952366326903
671,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.6002801574163611
672,IALM_LUNG,AEW541,2.0794415416798357
673,IGR37_SKIN,AEW541,-1.9706173435019996
674,IGR39_SKIN,AEW541,2.0794415416798357
675,IGROV1_OVARY,AEW541,2.0794415416798357
676,IM95_STOMACH,AEW541,2.0794415416798357
677,IMR32_AUTONOMIC_GANGLIA,AEW541,0.9952445723623098
678,IPC298_SKIN,AEW541,1.5916200676413514
679,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,AEW541,2.0794415416798357
680,ISTMES1_PLEURA,AEW541,1.8739372030334824
681,ISTMES2_PLEURA,AEW541,2.0794415416798357
682,J82_URINARY_TRACT,AEW541,2.0794415416798357
683,JHH2_LIVER,AEW541,2.0794415416798357
684,JHH4_LIVER,AEW541,2.004130354376076
685,JHH5_LIVER,AEW541,1.251340983096036
686,JHH6_LIVER,AEW541,2.0794415416798357
687,JHH7_LIVER,AEW541,0.5912601193575397
688,JHOS2_OVARY,AEW541,1.60458549849292
689,JHOS4_OVARY,AEW541,1.239113000404811
690,JHUEM2_ENDOMETRIUM,AEW541,2.0794415416798357
691,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
692,JMSU1_URINARY_TRACT,AEW541,0.9132586052207378
693,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.6682293515621394
694,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0297230663503987
695,K029AX_SKIN,AEW541,1.5003710219805646
696,KALS1_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
697,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
698,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.2029974114849644
699,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-0.6621393858967026
700,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.8997315943132926
702,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.9224516805849865
703,KE39_STOMACH,AEW541,1.250864786659002
704,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
705,KELLY_AUTONOMIC_GANGLIA,AEW541,2.0794415416798357
706,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.9710004198974089
707,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-1.39998169881322
708,KLE_ENDOMETRIUM,AEW541,2.0794415416798357
709,KMBC2_URINARY_TRACT,AEW541,2.0794415416798357
710,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.3405095115622912
711,KMRC1_KIDNEY,AEW541,2.0794415416798357
712,KMRC2_KIDNEY,AEW541,-0.7287020685880743
713,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-1.274598787185057
714,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.6925927004352272
715,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-0.4285940088833689
716,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-0.7250305707837833
717,KNS42_CENTRAL_NERVOUS_SYSTEM,AEW541,1.8377621128218389
718,KNS60_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
719,KNS62_LUNG,AEW541,2.0794415416798357
720,KNS81_CENTRAL_NERVOUS_SYSTEM,AEW541,1.7979750759270856
721,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.9136470407034216
724,KP2_PANCREAS,AEW541,1.9415771564725213
725,KP3_PANCREAS,AEW541,2.0794415416798357
726,KP4_PANCREAS,AEW541,1.5599287054053006
727,KPNSI9S_AUTONOMIC_GANGLIA,AEW541,0.029786519030554785
728,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
729,KURAMOCHI_OVARY,AEW541,1.0749568765992616
730,KYM1_SOFT_TISSUE,AEW541,2.0794415416798357
731,KYSE140_OESOPHAGUS,AEW541,0.6744902809270898
732,KYSE150_OESOPHAGUS,AEW541,2.0794415416798357
733,KYSE180_OESOPHAGUS,AEW541,1.2844917735227925
734,KYSE30_OESOPHAGUS,AEW541,2.0794415416798357
735,KYSE410_OESOPHAGUS,AEW541,0.8212568221437386
736,KYSE450_OESOPHAGUS,AEW541,2.0794415416798357
737,KYSE510_OESOPHAGUS,AEW541,1.6049234383130366
738,KYSE520_OESOPHAGUS,AEW541,1.6386886396525921
739,KYSE70_OESOPHAGUS,AEW541,0.22913656686825457
740,L33_PANCREAS,AEW541,2.0794415416798357
741,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-0.5139902275131703
742,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
744,LCLC103H_LUNG,AEW541,2.0794415416798357
745,LN18_CENTRAL_NERVOUS_SYSTEM,AEW541,1.5035048164389904
746,LN229_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
747,LOUNH91_LUNG,AEW541,2.0794415416798357
748,LOXIMVI_SKIN,AEW541,2.0794415416798357
749,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-1.4104277221205885
750,LS123_LARGE_INTESTINE,AEW541,2.033194846891778
751,LS411N_LARGE_INTESTINE,AEW541,1.0973236804356978
752,LS513_LARGE_INTESTINE,AEW541,-0.6173751460120767
753,LU99_LUNG,AEW541,0.6810651635524144
754,LUDLU1_LUNG,AEW541,0.36068173880431903
756,MALME3M_SKIN,AEW541,1.0491029981392879
758,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
759,MCAS_OVARY,AEW541,1.8070231639148402
760,MCF7_BREAST,AEW541,-0.33399608581453544
761,MDAMB157_BREAST,AEW541,2.0794415416798357
762,MDAMB175VII_BREAST,AEW541,2.0794415416798357
763,MDAMB415_BREAST,AEW541,1.4776001782457957
764,MDAMB435S_SKIN,AEW541,1.738217712451202
765,MDAMB436_BREAST,AEW541,2.0794415416798357
766,MDAMB453_BREAST,AEW541,1.51077093145155
767,MDAMB468_BREAST,AEW541,1.0379349999022953
768,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
769,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
770,MELHO_SKIN,AEW541,1.6425290817186529
771,MESSA_SOFT_TISSUE,AEW541,2.0794415416798357
772,MEWO_SKIN,AEW541,2.0794415416798357
773,MFE280_ENDOMETRIUM,AEW541,2.0794415416798357
774,MFE296_ENDOMETRIUM,AEW541,2.0151447795828594
775,MFE319_ENDOMETRIUM,AEW541,2.0414594990873276
776,MG63_BONE,AEW541,1.3112212543735764
777,MHHES1_BONE,AEW541,0.57390127924966
778,MIAPACA2_PANCREAS,AEW541,1.0513918793386159
779,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.717556100575514
780,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
781,MKN45_STOMACH,AEW541,2.0794415416798357
782,MKN74_STOMACH,AEW541,1.3270439444789826
783,MKN7_STOMACH,AEW541,2.0794415416798357
785,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,-1.1046972666523296
786,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.7594323283790274
787,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.3712638770503437
788,MORCPR_LUNG,AEW541,2.0794415416798357
789,MPP89_PLEURA,AEW541,2.0794415416798357
790,MSTO211H_PLEURA,AEW541,2.0794415416798357
791,NCIH1048_LUNG,AEW541,2.0794415416798357
792,NCIH1092_LUNG,AEW541,2.0794415416798357
793,NCIH1155_LUNG,AEW541,1.9832383241359846
794,NCIH1184_LUNG,AEW541,2.0794415416798357
795,NCIH1299_LUNG,AEW541,1.6736367486352755
796,NCIH1339_LUNG,AEW541,2.0794415416798357
797,NCIH1341_LUNG,AEW541,-1.095851388463029
798,NCIH1355_LUNG,AEW541,1.3990599565823179
799,NCIH1373_LUNG,AEW541,2.0794415416798357
800,NCIH1563_LUNG,AEW541,2.0794415416798357
801,NCIH1568_LUNG,AEW541,2.0794415416798357
802,NCIH1573_LUNG,AEW541,2.0794415416798357
803,NCIH1581_LUNG,AEW541,2.0794415416798357
804,NCIH1648_LUNG,AEW541,2.0794415416798357
805,NCIH1650_LUNG,AEW541,2.0794415416798357
806,NCIH1651_LUNG,AEW541,2.0794415416798357
807,NCIH1666_LUNG,AEW541,1.14663501081018
808,NCIH1693_LUNG,AEW541,2.0794415416798357
809,NCIH1694_LUNG,AEW541,2.0794415416798357
810,NCIH1703_LUNG,AEW541,2.0794415416798357
811,NCIH1792_LUNG,AEW541,1.5540144205111117
812,NCIH1793_LUNG,AEW541,1.931469041101468
813,NCIH1869_LUNG,AEW541,2.0794415416798357
814,NCIH1915_LUNG,AEW541,2.0794415416798357
815,NCIH1944_LUNG,AEW541,2.0794415416798357
816,NCIH1975_LUNG,AEW541,2.0794415416798357
817,NCIH2009_LUNG,AEW541,2.0794415416798357
818,NCIH2023_LUNG,AEW541,0.921630852415932
819,NCIH2030_LUNG,AEW541,1.7545165695649174
820,NCIH2052_PLEURA,AEW541,2.0794415416798357
821,NCIH2085_LUNG,AEW541,2.0794415416798357
822,NCIH2087_LUNG,AEW541,2.044163194768481
823,NCIH211_LUNG,AEW541,0.45928695401320946
824,NCIH2122_LUNG,AEW541,-1.9908938487614407
825,NCIH2170_LUNG,AEW541,2.0794415416798357
826,NCIH2172_LUNG,AEW541,2.0794415416798357
827,NCIH2228_LUNG,AEW541,2.0794415416798357
828,NCIH226_LUNG,AEW541,2.0794415416798357
829,NCIH2286_LUNG,AEW541,2.0794415416798357
830,NCIH23_LUNG,AEW541,1.4959161237798457
831,NCIH2444_LUNG,AEW541,2.0794415416798357
832,NCIH2452_PLEURA,AEW541,2.0794415416798357
833,NCIH28_PLEURA,AEW541,1.8612656883962024
834,NCIH322_LUNG,AEW541,1.0628057184238417
835,NCIH3255_LUNG,AEW541,1.0395940521944236
836,NCIH358_LUNG,AEW541,1.9169060910161755
837,NCIH441_LUNG,AEW541,1.5520173496714194
838,NCIH460_LUNG,AEW541,1.835488610858212
839,NCIH520_LUNG,AEW541,2.0794415416798357
840,NCIH522_LUNG,AEW541,2.0794415416798357
841,NCIH647_LUNG,AEW541,2.0794415416798357
842,NCIH650_LUNG,AEW541,2.063703357231385
843,NCIH661_LUNG,AEW541,0.15283452693504443
844,NCIH727_LUNG,AEW541,0.014240430055101283
845,NCIH747_LARGE_INTESTINE,AEW541,1.0586119610010594
846,NCIH810_LUNG,AEW541,1.0491644570328318
847,NCIN87_STOMACH,AEW541,2.0794415416798357
848,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.4949571169515763
849,NIHOVCAR3_OVARY,AEW541,2.0794415416798357
850,NUGC3_STOMACH,AEW541,2.0794415416798357
851,NUGC4_STOMACH,AEW541,2.0794415416798357
852,OC314_OVARY,AEW541,2.0794415416798357
855,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
856,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,0.21369795135896896
858,OCUM1_STOMACH,AEW541,2.0794415416798357
859,OE21_OESOPHAGUS,AEW541,1.2493746881798633
860,OE33_OESOPHAGUS,AEW541,1.7461443459275894
861,ONCODG1_OVARY,AEW541,2.0794415416798357
862,ONS76_CENTRAL_NERVOUS_SYSTEM,AEW541,2.0794415416798357
863,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
864,OV90_OVARY,AEW541,1.7505378351403225
865,OVCAR4_OVARY,AEW541,2.0794415416798357
866,OVCAR8_OVARY,AEW541,1.915402907721858
867,OVMANA_OVARY,AEW541,1.869591759574367
868,OVSAHO_OVARY,AEW541,2.0794415416798357
869,OVTOKO_OVARY,AEW541,2.0794415416798357
870,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
871,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
872,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
873,PANC0203_PANCREAS,AEW541,0.9603886352529049
874,PANC0327_PANCREAS,AEW541,2.0794415416798357
875,PANC0403_PANCREAS,AEW541,1.4045288399058031
876,PANC1005_PANCREAS,AEW541,1.7557608759865448
877,PATU8902_PANCREAS,AEW541,1.1386776187500187
878,PC14_LUNG,AEW541,1.1533020653736876
879,PC3_PROSTATE,AEW541,2.0794415416798357
880,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.4080159161939632
881,PK1_PANCREAS,AEW541,1.934802550311615
882,PK45H_PANCREAS,AEW541,1.5860744484492373
883,PK59_PANCREAS,AEW541,1.8891934213215593
885,PLCPRF5_LIVER,AEW541,2.0794415416798357
886,PSN1_PANCREAS,AEW541,2.0794415416798357
887,QGP1_PANCREAS,AEW541,0.8646232260045367
888,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,2.0794415416798357
889,RD_SOFT_TISSUE,AEW541,1.029731791224102
890,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AEW541,1.5385604746957515
891,RERFGC1B_STOMACH,AEW541,0.5354353560438351
892,RERFLCAI_LUNG,AEW541,1.9746510547747456
893,RERFLCMS_LUNG,AEW541,2.0794415416798357
895,RKO_LARGE_INTESTINE,AEW541,1.7493550013821029
